date,上市公司数,上市证券数,中小板指,创业板指,市场总成交金额（元）,平均股票价格（元）,深证成指,深证综指,股票平均市盈率,股票平均换手率,股票总市值（元）,股票总股本（股）,股票成交金额（元）,股票流通市值（元）,股票流通股本（股）
2016-02-18,1751.0,3447.0,6687.46,2190.91,413180217156.28,14.73,10116.4,1841.42,42.36,2.67,19104630727036.1,1297425472293.0,362709300390.14,13281452775651.3,979197658362.0
2016-02-19,1751.0,3446.0,6714.98,2211.01,355265612056.33,14.8,10162.32,1850.51,42.57,2.14,19200792117609.5,1297475172213.0,303681444581.52,13352185382357.2,979419115979.0
2016-02-22,1751.0,3447.0,6843.93,2245.56,421252834359.71,15.1,10370.99,1888.18,43.45,2.66,19592513619160.8,1297474519575.0,364157252927.33,13631741735077.8,979441889224.0
2016-02-23,1751.0,3452.0,6798.58,2218.12,414361123944.11,15.01,10299.67,1877.19,43.14,2.58,19479614614265.1,1297475746262.0,361911987663.12,13558734569688.4,979450496195.0
2016-02-24,1751.0,3454.0,6784.1,2203.74,406801294716.28,15.01,10307.63,1876.47,43.12,2.52,19478408602204.8,1297662879433.0,354015339464.67,13581435599840.9,979813959449.0
2016-02-25,1751.0,3456.0,6284.62,2037.14,466329596727.15,13.9,9551.08,1738.67,39.9,3.05,18049082675842.2,1298469218946.0,395283360864.81,12594243976009.4,983038177891.0
2016-02-26,1751.0,3460.0,6304.22,2014.92,364422049544.81,13.88,9573.7,1736.54,39.82,2.35,18036085093293.2,1299051849723.0,296634752291.56,12594212314202.3,983103840828.0
2016-02-29,1751.0,3460.0,5998.28,1880.15,334719931249.5,13.14,9097.36,1643.36,37.61,2.35,17070680666130.4,1299125489647.0,267239022151.91,11935688874948.5,983513116972.0
2016-03-01,1751.0,3461.0,6138.75,1934.92,344959153223.55,13.43,9322.0,1681.47,38.55,2.36,17467656639804.1,1300464196185.0,280713695608.89,12214429200810.4,984240258852.0
2016-03-02,1751.0,3462.0,6399.49,2017.6,413971510487.22,14.07,9766.37,1760.58,40.37,3.03,18298342665551.7,1300760623080.0,355153105884.7,12802913737661.0,984701134605.0
2016-03-03,1752.0,3464.0,6404.89,2007.08,443100494209.78,14.05,9762.01,1758.13,40.32,3.27,18275216896121.4,1300850093330.0,384399289655.96,12800089947600.1,984600512223.0
2016-03-04,1752.0,3467.0,6261.24,1907.04,405751103653.19,13.64,9536.71,1706.97,39.14,2.96,17744333902460.0,1300911781706.0,346992703444.38,12445128009397.4,984749783817.0
2016-03-07,1752.0,3469.0,6352.88,1953.33,330390580910.18,13.92,9703.83,1741.65,39.91,2.28,18105775735440.3,1300945825019.0,270950428107.49,12693228368435.4,984797891117.0
2016-03-08,1753.0,3470.0,6358.05,2002.19,369322062276.68,13.98,9732.73,1750.54,40.1,2.64,18203792505271.9,1302081115726.0,313108807652.1,12755939502408.2,985398829462.0
2016-03-09,1754.0,3472.0,6242.93,1970.81,304177422983.25,13.69,9523.14,1713.44,39.26,2.06,17820389776935.5,1302202662960.0,250224482582.02,12486856409387.5,985604140586.0
2016-03-10,1754.0,3471.0,6159.34,1936.97,265745741741.5,13.49,9390.35,1688.97,38.44,1.72,17569066944097.3,1302451813451.0,213552467942.94,12305673815783.4,985829391535.0
2016-03-11,1755.0,3473.0,6140.84,1934.87,229865404709.23,13.45,9363.41,1685.24,38.33,1.44,17547957115567.1,1304246180245.0,175965163256.32,12273456253272.7,986510165437.0
2016-03-14,1755.0,3473.0,6335.97,2023.13,361843761825.22,13.94,9665.13,1745.29,39.45,2.34,18179355384771.1,1304496624876.0,302357966498.9,12699215376455.6,987026834214.0
2016-03-15,1756.0,3486.0,6273.01,1996.92,314877253072.61,13.8,9574.19,1729.08,39.06,1.94,18016743852314.5,1305477382788.0,258671511598.87,12595150548697.8,987947327080.0
2016-03-16,1756.0,3492.0,6199.73,1977.54,286979898419.61,13.66,9469.03,1711.47,38.55,1.79,17836361384549.9,1305602479130.0,234086028767.09,12467484681097.9,987997978880.0
2016-03-17,1756.0,3492.0,6410.73,2087.29,424689309308.72,14.15,9791.85,1772.43,39.92,2.64,18472367971361.4,1305615872769.0,360381241531.81,12896910808752.0,987996429631.0
2016-03-18,1756.0,3499.0,6632.24,2177.87,558378395147.7,14.67,10126.59,1837.21,41.3,3.6,19149818486442.7,1305701317450.0,491136969981.69,13366339729556.5,988302863937.0
2016-03-21,1756.0,3500.0,6801.93,2227.03,594767417514.04,15.06,10394.14,1886.37,41.8,3.82,19663240647648.1,1306057769118.0,524395655913.96,13733402555265.6,989038310524.0
2016-03-22,1757.0,3508.0,6811.99,2221.7,517991206803.53,15.01,10344.08,1880.78,41.63,3.17,19608741326857.0,1306261732255.0,448678575134.51,13686606118028.5,989082646358.0
2016-03-23,1757.0,3515.0,6887.85,2259.11,481200495205.41,15.18,10442.38,1902.53,42.11,2.81,19840753554189.3,1306819782445.0,417294244931.46,13835284293286.1,989824914604.0
2016-03-24,1758.0,3518.0,6777.17,2219.77,527634301740.3,14.97,10283.68,1876.11,41.52,3.07,19567597786481.5,1307393404594.0,464684635890.07,13642408521708.8,990389785743.0
2016-03-25,1758.0,3523.0,6812.94,2216.09,415117907989.75,15.04,10339.68,1885.18,41.71,2.38,19670759901654.3,1308231510819.0,353705150568.67,13733199511524.7,991025057612.0
2016-03-28,1759.0,3524.0,6750.74,2199.69,455684726935.78,14.95,10276.84,1874.66,41.04,2.73,19595776658787.0,1310811693026.0,395037104771.34,13667636129696.5,991866337615.0
2016-03-29,1760.0,3538.0,6638.84,2152.55,394834541361.75,14.67,10094.71,1840.51,39.8,2.36,19247995521860.5,1312127636367.0,336806246004.05,13428841028359.1,993145495129.0
2016-03-30,1760.0,3547.0,6875.67,2248.78,456672621559.07,15.2,10445.69,1906.77,41.05,2.63,19941792565910.8,1312287601130.0,395258411133.88,13910290233908.8,993894949012.0
2016-03-31,1761.0,3555.0,6864.8,2238.29,509029635297.15,15.24,10455.37,1912.21,41.28,2.83,20007461463791.8,1313025870988.0,445659408473.76,13957050631110.9,994106471067.0
2016-04-01,1761.0,3555.0,6799.11,2205.37,426952589380.24,15.14,10379.65,1901.52,41.06,2.44,19898971116038.2,1314466372604.0,366881537676.24,13874677241322.0,995031615833.0
2016-04-05,1761.0,3555.0,6975.49,2279.52,503651893369.41,15.53,10640.27,1951.11,42.13,2.97,20429231182653.8,1315511399257.0,438447498494.51,14236674927285.7,995586875092.0
2016-04-06,1761.0,3567.0,7012.32,2297.04,505819522925.7,15.59,10683.86,1961.71,42.34,2.95,20543252329062.1,1317409501544.0,448756756171.66,14309594494806.4,997015918444.0
2016-04-07,1761.0,3569.0,6871.48,2248.68,514301584797.99,15.35,10504.88,1930.26,41.67,3.0,20232545773056.7,1318075804033.0,455783720128.46,14088247926741.7,997054585584.0
2016-04-08,1761.0,3579.0,6830.38,2229.93,435906546777.75,15.22,10413.54,1914.32,41.29,2.5,20071367896313.8,1319044543686.0,378379602110.29,13970254428933.5,997504337524.0
2016-04-11,1761.0,3581.0,6943.45,2283.14,473744448051.04,15.5,10609.6,1952.48,42.1,2.8,20477379007950.8,1321376188424.0,417486120332.25,14252648052232.4,999097206710.0
2016-04-12,1761.0,3597.0,6893.31,2264.02,431943750381.24,15.35,10533.41,1935.6,41.94,2.46,20300316886626.4,1322288468594.0,376477137060.02,14151698551303.5,999820557380.0
2016-04-13,1761.0,3607.0,6985.26,2294.02,553786475302.59,15.56,10684.92,1962.43,42.5,3.52,20583930405436.6,1322961512122.0,494570549203.65,14353650573266.7,1000038703166.0
2016-04-14,1761.0,3611.0,7040.49,2324.39,449155574434.8,15.71,10771.61,1982.45,42.98,2.73,20798729062853.7,1323927762261.0,391200549798.39,14490592496005.4,1000558852370.0
2016-04-15,1762.0,3614.0,7011.92,2309.68,415668951141.91,15.68,10733.64,1978.58,42.85,2.48,20768301751473.9,1324779525808.0,362425874286.99,14472211692645.3,1000888752211.0
2016-04-18,1762.0,3617.0,6878.18,2265.59,404113103211.47,15.44,10568.93,1952.41,41.33,2.35,20512981916872.6,1328660719630.0,349235855345.56,14284027022247.9,1003488910353.0
2016-04-19,1763.0,3633.0,6894.25,2272.52,382153031018.2,15.48,10602.46,1958.2,41.25,2.14,20579010632948.2,1329331065853.0,326289129697.24,14332816520990.6,1003891250571.0
2016-04-20,1763.0,3646.0,6620.66,2145.24,547151315671.05,14.78,10164.74,1871.51,39.55,3.43,19683615998123.1,1331983183698.0,490278678113.53,13717824658054.8,1004291573798.0
2016-04-21,1763.0,3644.0,6553.73,2110.16,394635471147.51,14.63,10058.8,1848.53,39.06,2.4,19503607237417.0,1332981555985.0,336437373700.65,13560412565382.4,1004236950658.0
2016-04-22,1763.0,3650.0,6611.61,2136.92,334611555399.68,14.77,10151.76,1867.56,38.97,1.91,19713524038050.1,1334360566429.0,274974472174.13,13703468855661.9,1005030252963.0
2016-04-25,1764.0,3651.0,6595.64,2126.83,310307388176.59,14.71,10106.79,1859.9,38.67,1.75,19634616699421.6,1334566491925.0,253109760008.63,13661195103705.4,1005343081657.0
2016-04-26,1764.0,3653.0,6656.76,2155.7,308195632252.77,14.88,10209.9,1881.99,39.04,1.72,19874409376274.9,1336062055670.0,249095284769.07,13822075313890.4,1006015137770.0
2016-04-27,1764.0,3657.0,6625.58,2146.61,336692067409.19,14.79,10174.16,1876.51,38.16,1.93,19819951535216.1,1339937228693.0,280598859838.5,13781489059219.2,1008206409201.0
2016-04-28,1765.0,3659.0,6611.79,2155.23,333337079795.28,14.77,10149.91,1874.31,38.03,1.92,19821903602481.7,1341691911267.0,279008605684.62,13757321708808.8,1008876571183.0
2016-04-29,1766.0,3667.0,6616.83,2138.74,295165399534.99,14.74,10141.54,1873.99,37.85,1.58,19823664844971.9,1345176368229.0,238660639015.23,13754049086646.4,1010610373593.0
2016-05-03,1766.0,3668.0,6812.15,2217.23,404647770932.21,15.14,10441.92,1929.03,38.98,2.27,20406446616092.1,1347979296820.0,344243112561.44,14166001620734.9,1012735583764.0
2016-05-04,1767.0,3678.0,6804.8,2211.02,404417895921.56,15.11,10422.8,1928.63,38.97,2.28,20408065562217.8,1350307194339.0,348423177658.07,14164659122796.7,1014522142353.0
2016-05-05,1767.0,3678.0,6825.51,2224.09,367980847990.88,15.21,10474.01,1942.54,39.25,2.01,20561648646944.8,1352303873369.0,312345203975.31,14253585471924.9,1015996249271.0
2016-05-06,1768.0,3678.0,6563.62,2129.19,485684103273.64,14.61,10100.54,1871.61,37.91,2.85,19863666754246.1,1359507895024.0,428032927620.29,13733496372005.9,1019987311656.0
2016-05-09,1768.0,3680.0,6390.9,2053.6,367769042955.88,14.07,9790.48,1804.34,36.57,2.23,19158852217298.1,1361309518185.0,311840841073.15,13253121224208.0,1021625740453.0
2016-05-10,1769.0,3681.0,6400.16,2054.22,276519934809.7,14.04,9793.21,1802.27,36.55,1.52,19142095970839.7,1363826754402.0,220093989677.78,13233601676232.4,1022928361783.0
2016-05-11,1770.0,3685.0,6390.86,2034.93,304393959783.88,13.9,9781.15,1791.06,36.34,1.7,19061480212724.1,1371003788421.0,248293877314.02,13174063243030.4,1026431609681.0
2016-05-12,1770.0,3686.0,6426.77,2034.57,295291281922.94,13.84,9796.58,1790.03,36.34,1.7,19057394204592.1,1376972509309.0,239950093498.44,13177756916581.1,1030391068276.0
2016-05-13,1770.0,3685.0,6398.49,2025.22,278527887182.77,13.77,9759.27,1784.33,36.23,1.56,19000742434575.8,1379738756953.0,224634675527.46,13134952531089.9,1032085819144.0
2016-05-16,1770.0,3685.0,6512.53,2057.86,292709787609.36,13.98,9910.08,1815.03,36.86,1.62,19333396549177.9,1383099947455.0,236492730231.62,13374649837620.2,1034333243660.0
2016-05-17,1770.0,3689.0,6505.02,2081.44,348681094430.97,13.95,9908.79,1814.68,36.87,1.93,19341128818959.9,1386640336657.0,292479078821.18,13371138394291.0,1036603902607.0
2016-05-18,1770.0,3699.0,6366.7,2020.48,323386879765.15,13.53,9694.78,1766.08,35.93,1.92,18840473739522.6,1392049246726.0,267623312020.43,13025859493122.1,1040328040552.0
2016-05-19,1770.0,3703.0,6379.46,2037.4,305555635163.66,13.58,9733.74,1775.88,36.16,1.69,18962576997858.0,1396876336353.0,252501312544.65,13091331542800.9,1043689899509.0
2016-05-20,1770.0,3713.0,6433.56,2065.3,297714320143.33,13.69,9816.75,1794.95,36.55,1.62,19166521468388.2,1399586234279.0,243223175164.6,13222776610245.8,1045444966077.0
2016-05-23,1770.0,3720.0,6484.9,2098.23,336190925625.31,13.87,9918.16,1820.99,37.08,1.82,19445731400420.4,1402284911082.0,280491154502.49,13421111914478.6,1049314809021.0
2016-05-24,1770.0,3727.0,6420.26,2075.51,310123181828.7,13.72,9821.7,1804.6,36.73,1.67,19273952331158.4,1405130067840.0,251417440124.02,13300396568414.7,1051191112924.0
2016-05-25,1771.0,3731.0,6403.62,2067.25,316174748377.8,13.67,9784.6,1800.23,36.64,1.63,19227577214682.7,1406670935060.0,256137582169.36,13267885699599.3,1053027367348.0
2016-05-26,1772.0,3732.0,6426.31,2086.01,323401882438.47,13.72,9826.14,1808.93,36.82,1.79,19326150309636.8,1408527308262.0,265520276578.76,13328345102958.2,1054061512528.0
2016-05-27,1772.0,3737.0,6420.72,2069.89,313948462925.6,13.64,9813.63,1807.04,36.78,1.72,19308655006910.6,1415668881158.0,256209947727.6,13321408155397.9,1059111786836.0
2016-05-30,1774.0,3739.0,6383.64,2058.52,275358215757.88,13.55,9768.84,1798.77,36.61,1.47,19224853134252.2,1418606808513.0,218460827823.99,13267936977891.5,1061008603760.0
2016-05-31,1774.0,3755.0,6653.51,2159.8,461210967787.74,14.04,10159.93,1872.36,38.12,2.73,20009762787922.6,1424811156756.0,398501299586.13,13800134428063.3,1065170659553.0
2016-06-01,1774.0,3764.0,6693.93,2168.82,501043386888.43,14.11,10209.14,1886.51,38.4,2.82,20159143885445.6,1429137003000.0,438647080253.03,13893524494478.9,1067656055855.0
2016-06-02,1775.0,3776.0,6734.03,2188.56,438120165765.1,14.22,10274.03,1904.74,38.76,2.45,20358864810452.0,1431627846144.0,378482636065.37,14016160329688.9,1069504544528.0
2016-06-03,1775.0,3783.0,6802.3,2204.97,499657743855.18,14.26,10344.91,1914.81,38.99,2.64,20469116773823.3,1435349727384.0,435959546754.11,14090369440194.0,1072734387880.0
2016-06-06,1775.0,3791.0,6839.81,2199.3,422556024591.48,14.28,10363.09,1920.12,39.14,2.2,20552735117654.6,1438891362106.0,359612622676.5,14133889287643.3,1073087204603.0
2016-06-07,1775.0,3792.0,6820.27,2196.73,409827271514.63,14.29,10347.84,1924.88,39.25,2.09,20604525655422.1,1442207773963.0,347333003783.18,14154364047490.0,1075102984768.0
2016-06-08,1777.0,3801.0,6809.42,2186.54,430953326818.48,14.19,10316.82,1918.62,39.16,2.19,20556435180698.8,1448584639518.0,370439858798.14,14115332744874.4,1077133223354.0
2016-06-13,1777.0,3810.0,6495.61,2054.71,461247220548.74,13.49,9862.58,1827.36,37.28,2.45,19581781440957.3,1452102669299.0,392920451359.42,13488084096576.0,1080340652604.0
2016-06-14,1777.0,3825.0,6518.6,2058.31,339566415302.19,13.5,9895.15,1832.63,37.39,1.77,19641517982819.1,1454776382468.0,275303791793.72,13533515397758.2,1081908706771.0
2016-06-15,1777.0,3825.0,6710.72,2128.8,440700165875.91,13.9,10173.85,1889.87,38.57,2.43,20255923411392.6,1457827636624.0,379514577382.48,13951950832229.2,1084471748402.0
2016-06-16,1777.0,3834.0,6671.66,2101.42,451183673330.14,13.82,10115.12,1885.44,38.48,2.45,20212615808514.6,1462179771118.0,393683968439.71,13923409917622.5,1087497058833.0
2016-06-17,1777.0,3840.0,6720.07,2122.89,435361156543.8,13.9,10182.53,1900.74,38.79,2.36,20374655319482.4,1465945580606.0,376705439867.02,14029494251735.1,1090081846906.0
2016-06-20,1777.0,3846.0,6752.48,2119.63,401322508793.41,13.94,10221.85,1909.12,38.99,2.09,20466259814976.9,1468467726311.0,338841700906.42,14081258510635.4,1092261628172.0
2016-06-21,1777.0,3862.0,6698.01,2092.0,460798967408.56,13.76,10131.86,1889.71,38.6,2.43,20258919418515.8,1472287154846.0,396444524342.12,13944457683819.1,1093771509342.0
2016-06-22,1778.0,3879.0,6801.21,2144.82,393909646736.97,13.98,10297.98,1921.38,39.24,2.03,20599880413360.8,1473640967806.0,331959602919.89,14175387879712.3,1094810325178.0
2016-06-23,1778.0,3885.0,6759.77,2137.49,424074677336.4,13.91,10255.27,1915.21,39.15,2.23,20545309906562.9,1476716648239.0,362029393574.67,14125575188698.9,1096209565247.0
2016-06-24,1780.0,3895.0,6658.7,2127.36,502885107247.3,13.74,10147.7,1900.6,38.82,2.75,20390170745958.3,1483772080635.0,433799047794.84,14009068588015.4,1100777080347.0
2016-06-27,1780.0,3895.0,6816.66,2191.81,468525997500.67,14.07,10377.57,1946.7,39.76,2.39,20886545300430.2,1484991455168.0,397529599519.51,14336956399596.6,1101845910328.0
2016-06-28,1780.0,3906.0,6895.45,2216.71,525631623005.33,14.21,10463.45,1970.38,40.23,2.71,21144092620514.8,1488074363210.0,456588288924.38,14479567690769.4,1103907727120.0
2016-06-29,1781.0,3915.0,6886.86,2209.79,491042010535.08,14.23,10460.97,1973.34,40.28,2.53,21178481022455.6,1488151607337.0,423325277346.72,14496857701589.2,1103926637672.0
2016-06-30,1781.0,3916.0,6892.73,2227.79,455933345742.76,14.18,10489.99,1974.24,40.32,2.25,21200007417293.2,1494831305824.0,390219092198.27,14536401304180.1,1106396081132.0
2016-07-01,1781.0,3926.0,6875.68,2211.18,414481179054.32,14.16,10458.43,1970.72,40.24,2.06,21166367617903.7,1495224623828.0,349124195894.62,14513567362896.0,1106866649448.0
2016-07-04,1781.0,3927.0,6977.88,2248.71,482747909195.69,14.37,10609.86,2001.69,40.87,2.55,21501077574688.6,1495829714793.0,412014387187.34,14742951433576.7,1107469396595.0
2016-07-05,1783.0,3935.0,6971.67,2246.02,506511589583.08,14.4,10602.77,2006.38,40.95,2.63,21557000454513.5,1497165312847.0,439351578316.87,14770454278739.8,1108092955757.0
2016-07-06,1783.0,3940.0,6985.09,2241.56,486255278314.46,14.41,10641.65,2015.17,41.12,2.48,21649851453238.3,1502601848628.0,419463007193.08,14837817375746.6,1109890508649.0
2016-07-07,1784.0,3941.0,6993.51,2233.92,531407231632.27,14.4,10620.58,2015.15,41.1,2.79,21643944897118.6,1502889979661.0,465747663869.83,14827323623435.4,1109971286659.0
2016-07-08,1785.0,3941.0,6987.7,2239.0,450059852782.54,14.37,10611.8,2012.29,41.06,2.24,21624143153508.1,1505234717586.0,381636739693.25,14812091482483.7,1110737659870.0
2016-07-11,1785.0,3941.0,6940.18,2218.59,501064529926.13,14.28,10594.82,2000.98,40.82,2.6,21504219468223.5,1505754912049.0,430059258954.05,14753872443668.4,1111001254632.0
2016-07-12,1786.0,3944.0,7026.55,2247.35,518154063389.2,14.45,10757.85,2025.02,41.32,2.79,21767641034719.7,1506784795674.0,448167755426.45,14933634295016.9,1111624399485.0
2016-07-13,1786.0,3949.0,7095.75,2285.37,522627894447.24,14.57,10853.56,2041.66,41.67,2.82,21949768150615.3,1506930713751.0,453639389385.73,15050417269670.5,1111797341720.0
2016-07-14,1786.0,3947.0,7102.79,2293.08,447152792352.03,14.59,10854.14,2044.93,41.75,2.32,21985584269675.8,1507455251801.0,381940341888.04,15068649270512.1,1112699362786.0
2016-07-15,1786.0,3959.0,7093.01,2263.78,434892281472.81,14.53,10823.21,2038.73,41.63,2.21,21922865968782.0,1508987252430.0,367512166123.34,15021746265870.1,1113924547176.0
2016-07-18,1786.0,3959.0,7047.41,2249.87,421699534258.02,14.43,10762.0,2027.88,41.41,2.13,21812049318640.7,1511247573532.0,352278133318.73,14945729882092.3,1115398460561.0
2016-07-19,1787.0,3959.0,7063.66,2273.72,398800594725.71,14.47,10778.25,2034.45,41.54,1.97,21886699992674.0,1512867488167.0,332729753539.21,14987447921159.6,1116227188073.0
2016-07-20,1787.0,3963.0,7041.78,2268.54,401962795101.99,14.48,10759.86,2035.85,41.58,1.97,21905775507453.6,1513055920928.0,337620315768.74,14986146597461.9,1116148011917.0
2016-07-21,1787.0,3969.0,7053.89,2265.13,424517442285.27,14.49,10787.21,2038.18,41.64,2.11,21931222273441.2,1513659474672.0,358262608711.97,15014316399678.6,1116773270290.0
2016-07-22,1787.0,3981.0,7002.72,2250.0,412878652728.57,14.35,10709.07,2019.57,41.25,2.06,21730929081361.3,1514192803471.0,345966384008.95,14896588990367.0,1117088621889.0
2016-07-25,1787.0,3981.0,7014.43,2245.89,387245480037.4,14.36,10718.36,2019.81,41.28,1.89,21746504233966.7,1514488684029.0,318332138993.36,14905368214724.2,1117004931655.0
2016-07-26,1790.0,3984.0,7086.98,2279.55,367230087493.95,14.54,10852.21,2044.96,41.81,1.85,22026231886033.2,1514880852965.0,301313805343.88,15099005173789.8,1117266748850.0
2016-07-27,1790.0,3988.0,6783.56,2155.39,562100166939.24,13.89,10405.85,1953.99,39.95,3.08,21074937042270.4,1516889415953.0,491015601148.25,14458764452007.7,1118446741516.0
2016-07-28,1790.0,3987.0,6772.81,2139.74,408649161668.13,13.87,10396.31,1951.0,39.9,2.11,21048111890252.4,1517743288375.0,340196983804.56,14445201807513.4,1119093943860.0
2016-07-29,1790.0,3992.0,6736.08,2122.41,330464317854.79,13.77,10329.44,1941.56,39.72,1.62,20954385410314.8,1521587912485.0,262162179814.01,14366519100619.3,1122447753126.0
2016-08-01,1790.0,3994.0,6647.64,2099.18,328700221921.72,13.57,10185.48,1912.65,39.14,1.65,20654781885467.9,1522595700095.0,255687658821.97,14159564930875.8,1122576778338.0
2016-08-02,1792.0,3996.0,6685.29,2113.21,261554725018.01,13.67,10250.55,1926.69,39.43,1.23,20816226351159.0,1523184356874.0,194155856172.3,14262306635158.4,1122636559401.0
2016-08-03,1792.0,4012.0,6707.77,2108.31,289503111245.4,13.73,10281.25,1934.82,39.6,1.44,20905957371509.5,1523214596350.0,223682990951.9,14328021350268.5,1122986943175.0
2016-08-04,1792.0,4012.0,6759.16,2129.65,317791634878.41,13.83,10366.5,1948.91,39.89,1.62,21061262306770.6,1523323798849.0,253438377450.15,14439760564527.3,1123045628156.0
2016-08-05,1793.0,4017.0,6729.82,2109.06,308031023567.81,13.77,10342.28,1941.61,39.75,1.54,20988927747992.6,1523811635653.0,240992060803.4,14393933748175.2,1123401569501.0
2016-08-08,1794.0,4019.0,6823.5,2130.59,311529750317.3,13.92,10468.88,1962.26,40.18,1.63,21223092953182.5,1524269225307.0,242972649618.61,14563005926367.9,1123548916084.0
2016-08-09,1796.0,4031.0,6884.05,2154.51,344108597360.72,14.07,10564.78,1982.66,40.61,1.79,21449274719602.7,1524516125029.0,276514378384.39,14703972793263.0,1123072631572.0
2016-08-10,1796.0,4038.0,6843.02,2137.0,350802733582.92,14.03,10511.16,1976.16,40.48,1.82,21385957341503.0,1524760629998.0,285165718491.75,14656861027668.1,1123212000510.0
2016-08-11,1796.0,4045.0,6754.64,2103.4,337129381966.28,13.85,10390.96,1950.92,39.98,1.73,21117243576939.1,1524816542355.0,271385707187.23,14476820209606.8,1123859161547.0
2016-08-12,1798.0,4052.0,6829.87,2123.84,315179702823.22,14.01,10528.1,1973.67,40.45,1.65,21366839313303.4,1525007863986.0,249162122240.84,14650142407759.1,1123977004547.0
2016-08-15,1798.0,4055.0,6995.68,2193.21,502040353932.17,14.36,10822.11,2023.24,41.5,2.74,21911910613025.4,1525431904395.0,424496139644.16,15019796722490.5,1124098799872.0
2016-08-16,1798.0,4061.0,7008.89,2201.1,474470364005.13,14.46,10882.95,2036.8,41.77,2.51,22062569408948.6,1525536446724.0,402090536419.09,15120398765433.6,1124057674515.0
2016-08-17,1798.0,4068.0,7032.52,2208.2,448359756545.45,14.51,10890.69,2043.27,41.9,2.31,22136064337166.0,1525589145704.0,377267983873.21,15158955426099.1,1123975842715.0
2016-08-18,1800.0,4066.0,7015.54,2201.59,450405587888.74,14.51,10879.2,2042.22,41.88,2.44,22137565538483.7,1525950647430.0,379847015427.43,15159409423576.3,1124033369547.0
2016-08-19,1800.0,4067.0,7021.19,2204.56,392960688516.01,14.53,10872.71,2044.7,41.95,2.07,22168251548092.8,1526101220365.0,325450900907.24,15176654338930.1,1124294684842.0
2016-08-22,1800.0,4069.0,6938.09,2167.4,398022037771.45,14.35,10731.4,2018.66,41.44,2.06,21897763483186.9,1526479467443.0,327632901603.56,14989206922374.3,1124282885766.0
2016-08-23,1802.0,4077.0,6953.11,2174.16,351220245711.21,14.39,10750.29,2024.05,41.58,1.82,21972425409630.4,1527324217870.0,281935280236.28,15022620714963.2,1124424653021.0
2016-08-24,1802.0,4078.0,6969.06,2192.17,351527492045.43,14.43,10760.44,2030.28,41.7,1.76,22041009618645.0,1527430589689.0,282330281146.96,15053599573873.3,1124444737819.0
2016-08-25,1802.0,4080.0,6925.74,2180.66,377386214793.85,14.35,10679.15,2019.02,41.48,1.93,21921511893019.7,1527456444652.0,311334643900.68,14965817486360.6,1124822107304.0
2016-08-26,1804.0,4088.0,6942.08,2189.75,365856936742.93,14.38,10693.75,2023.09,41.59,1.81,21985344808228.2,1528760308875.0,300139794301.74,14996220985897.6,1124938099418.0
2016-08-29,1804.0,4089.0,6961.59,2193.2,335731745815.92,14.41,10724.4,2027.15,41.67,1.62,22031875479556.4,1528762686131.0,266908141819.49,15046684452483.9,1125636696554.0
2016-08-30,1806.0,4094.0,6966.58,2195.53,326777563100.57,14.4,10729.12,2028.36,41.71,1.59,22051775825463.7,1531756550166.0,260770384996.33,15059697453198.1,1128015838214.0
2016-08-31,1806.0,4096.0,6961.14,2191.76,337383416578.66,14.43,10757.88,2032.87,41.81,1.67,22103387867719.3,1531768676188.0,274008977663.09,15109716262459.5,1128372672311.0
2016-09-01,1806.0,4095.0,6912.75,2181.33,345771299567.79,14.32,10669.51,2017.46,41.5,1.72,21941850085903.7,1532535991950.0,280016157891.97,14990481003722.4,1128767651925.0
2016-09-02,1807.0,4096.0,6872.16,2170.86,329328566081.52,14.26,10640.42,2009.29,41.33,1.58,21883878623399.2,1535120544426.0,262707345135.31,14943029512428.3,1129304995897.0
2016-09-05,1807.0,4098.0,6884.97,2182.69,317638441454.26,14.32,10695.45,2018.1,41.51,1.55,21983803352288.0,1535169675934.0,249720728433.82,15021337115379.5,1129513266301.0
2016-09-06,1807.0,4105.0,7005.39,2222.84,410029389161.57,14.52,10861.5,2048.19,42.14,2.07,22313373131828.3,1536363414154.0,342925368568.82,15250169214348.2,1129808792616.0
2016-09-07,1807.0,4108.0,6986.07,2212.05,420722537392.52,14.5,10838.72,2044.55,42.07,2.22,22276320421542.0,1536373298648.0,355326719987.44,15237455427431.2,1129859340457.0
2016-09-08,1809.0,4113.0,6988.12,2223.47,348152710720.34,14.53,10851.19,2050.08,42.19,1.74,22352744551238.4,1538399211268.0,284446540821.74,15283108382141.6,1130801634543.0
2016-09-09,1809.0,4118.0,6935.74,2202.97,369467697276.04,14.42,10762.79,2035.02,41.88,1.86,22194839686874.7,1539208865880.0,300978511476.69,15175602244900.2,1131199805662.0
2016-09-12,1809.0,4123.0,6731.84,2145.56,392997177234.9,14.01,10461.58,1977.06,40.71,2.09,21570123002211.9,1539458355422.0,319703978894.41,14745471423114.5,1131474781781.0
2016-09-13,1811.0,4136.0,6774.01,2145.87,314350313083.01,14.1,10514.58,1989.33,40.96,1.57,21711503166408.5,1540170578409.0,247133697622.35,14844396658104.6,1131774837120.0
2016-09-14,1812.0,4146.0,6726.92,2144.56,291058842403.02,14.04,10454.24,1980.25,40.77,1.46,21624117796646.9,1540547832705.0,227579486502.17,14777269266496.5,1131880047872.0
